Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio
199	1	1	28	32	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250415_013502.wav	BO-Tapyta
200	1	1	26	30	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_035002.wav	BO-Tapyta
201	1	1	30	34	0.0	8000.0	cluster_6	BO-81Tapyta/BO-81TAPYTA_20250410_224402.wav	BO-Tapyta
202	1	1	10	14	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_030302.wav	BO-Tapyta
203	1	1	32	36	0.0	8000.0	cluster_5	BO-81Tapyta/BO-81TAPYTA_20250412_212902.wav	BO-Tapyta
204	1	1	18	22	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250428_012302.wav	BO-Tapyta
205	1	1	20	24	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250428_024302.wav	BO-Tapyta
206	1	1	6	10	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_025502.wav	BO-Tapyta
207	1	1	0	4	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_034402.wav	BO-Tapyta
208	1	1	14	18	0.0	8000.0	cluster_8	BO-81Tapyta/BO-81TAPYTA_20250410_043802.wav	BO-Tapyta
